x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-9.9712000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9708000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9704000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3216080E+00
-9.9700000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9696000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9692000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9688000E+00,-80.4020E-03,+25.1257E-03,-55.2763E-03,+3.3618090E+00
-9.9684000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9680000E+00,-0.0E+00,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9676000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9672000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9668000E+00,-0.0E+00,+25.1257E-03,+25.1257E-03,+3.3618090E+00
-9.9664000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9660000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9656000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9652000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9648000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3216080E+00
-9.9644000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9640000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9636000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9632000E+00,-0.0E+00,+25.1257E-03,-15.0753E-03,+3.3618090E+00
