x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-993.37000E-03,+2.80182171E+00,-126.41954E-03,+3.10854278E+00,-255.28930E-03
-993.33000E-03,+2.67619357E+00,-126.41954E-03,+3.18391967E+00,-179.91242E-03
-993.29000E-03,+2.72644482E+00,-126.41954E-03,+3.05829153E+00,+1.95576599E+00
-993.25000E-03,+2.80182171E+00,-126.41954E-03,+3.10854278E+00,+3.23717304E+00
-993.21000E-03,+2.80182171E+00,-126.41954E-03,+3.18391967E+00,+3.23717304E+00
-993.17000E-03,+2.80182171E+00,-126.41954E-03,+3.18391967E+00,+3.11154489E+00
-993.13000E-03,+2.80182171E+00,-791.40E-06,+3.18391967E+00,+3.03616801E+00
-993.09000E-03,+2.80182171E+00,-51.04266E-03,+3.18391967E+00,+3.16179615E+00
-993.05000E-03,+2.80182171E+00,-126.41954E-03,+1.04824126E+00,+3.11154489E+00
-993.01000E-03,+2.80182171E+00,-126.41954E-03,-233.16579E-03,+3.03616801E+00
-992.97000E-03,+2.80182171E+00,-791.40E-06,-107.53764E-03,+3.16179615E+00
-992.93000E-03,+2.67619357E+00,-51.04266E-03,-157.78890E-03,+3.11154489E+00
-992.89000E-03,+2.72644482E+00,-126.41954E-03,-233.16579E-03,+3.16179615E+00
-992.85000E-03,+2.80182171E+00,-126.41954E-03,-233.16579E-03,+3.11154489E+00
-992.81000E-03,+2.80182171E+00,-126.41954E-03,-233.16579E-03,+3.03616801E+00
-992.77000E-03,+2.80182171E+00,+2.00925886E+00,-107.53764E-03,+3.16179615E+00
-992.73000E-03,+2.80182171E+00,+3.29066591E+00,-157.78890E-03,+3.23717304E+00
-992.69000E-03,+2.80182171E+00,+3.29066591E+00,-233.16579E-03,+3.11154489E+00
-992.65000E-03,+2.67619357E+00,+3.41629405E+00,-233.16579E-03,+3.16179615E+00
-992.61000E-03,+2.72644482E+00,+3.36604279E+00,-233.16579E-03,+3.11154489E+00
-992.57000E-03,+2.80182171E+00,+3.29066591E+00,-233.16579E-03,+3.16179615E+00
-992.53000E-03,+2.80182171E+00,+3.29066591E+00,-107.53764E-03,+3.11154489E+00
-992.49000E-03,+2.80182171E+00,+3.29066591E+00,-157.78890E-03,+1.02611774E+00
-992.45000E-03,+2.80182171E+00,+3.29066591E+00,-107.53764E-03,-179.91242E-03
-992.41000E-03,+2.80182171E+00,+3.29066591E+00,-157.78890E-03,-179.91242E-03
-992.37000E-03,+2.80182171E+00,+3.16503777E+00,-107.53764E-03,-179.91242E-03
-992.33000E-03,+2.80182171E+00,+3.21528902E+00,-32.16076E-03,-179.91242E-03
-992.29000E-03,+2.67619357E+00,+3.29066591E+00,-157.78890E-03,-179.91242E-03
-992.25000E-03,+2.72644482E+00,+3.29066591E+00,-233.16579E-03,-179.91242E-03
-992.21000E-03,+2.80182171E+00,+3.16503777E+00,+1.90251262E+00,-179.91242E-03
-992.17000E-03,+2.80182171E+00,+3.08966088E+00,+3.18391967E+00,-179.91242E-03
-992.13000E-03,+2.67619357E+00,+3.21528902E+00,+3.18391967E+00,-305.54056E-03
-992.09000E-03,+2.72644482E+00,+3.29066591E+00,+3.18391967E+00,-255.28930E-03
-992.05000E-03,+2.67619357E+00,+3.29066591E+00,+3.05829153E+00,-179.91242E-03
-992.01000E-03,+2.60081668E+00,+3.29066591E+00,+3.10854278E+00,-179.91242E-03
-991.97000E-03,+2.72644482E+00,+3.16503777E+00,+3.18391967E+00,-179.91242E-03
-991.93000E-03,+2.80182171E+00,+3.21528902E+00,+3.18391967E+00,-179.91242E-03
-991.89000E-03,+2.80182171E+00,+1.15498750E+00,+3.05829153E+00,-179.91242E-03
-991.85000E-03,+2.80182171E+00,-126.41954E-03,+3.10854278E+00,-179.91242E-03
-991.81000E-03,+2.80182171E+00,-791.40E-06,+3.05829153E+00,-179.91242E-03
-991.77000E-03,+2.67619357E+00,+74.58548E-03,+2.98291464E+00,-179.91242E-03
-991.73000E-03,+2.72644482E+00,-51.04266E-03,+3.10854278E+00,-179.91242E-03
-991.69000E-03,+2.80182171E+00,-126.41954E-03,+3.05829153E+00,-179.91242E-03
-991.65000E-03,+2.67619357E+00,-791.40E-06,+3.10854278E+00,+1.95576599E+00
-991.61000E-03,+2.72644482E+00,-51.04266E-03,+3.18391967E+00,+3.11154489E+00
-991.57000E-03,+2.67619357E+00,-252.04769E-03,+3.18391967E+00,+3.16179615E+00
-991.53000E-03,+2.60081668E+00,-76.16829E-03,+3.18391967E+00,+3.23717304E+00
-991.49000E-03,+2.72644482E+00,-51.04266E-03,+3.18391967E+00,+3.23717304E+00
-991.45000E-03,+2.80182171E+00,-126.41954E-03,+3.18391967E+00,+3.11154489E+00
-991.41000E-03,+2.80182171E+00,-791.40E-06,+1.17386940E+00,+3.03616801E+00
-991.37000E-03,+2.80182171E+00,+74.58548E-03,-32.16076E-03,+3.03616801E+00
-991.33000E-03,+2.80182171E+00,+74.58548E-03,-157.78890E-03,+3.03616801E+00
-991.29000E-03,+2.80182171E+00,-51.04266E-03,-233.16579E-03,+3.16179615E+00
-991.25000E-03,+2.80182171E+00,-126.41954E-03,-233.16579E-03,+3.11154489E+00
-991.21000E-03,+2.80182171E+00,-126.41954E-03,-107.53764E-03,+3.03616801E+00
-991.17000E-03,+2.80182171E+00,-791.40E-06,-157.78890E-03,+3.03616801E+00
-991.13000E-03,+2.80182171E+00,-51.04266E-03,-107.53764E-03,+3.03616801E+00
-991.09000E-03,+2.80182171E+00,+2.00925887E+00,-157.78890E-03,+3.16179615E+00
-991.05000E-03,+2.80182171E+00,+3.16503777E+00,-233.16579E-03,+3.11154489E+00
-991.01000E-03,+2.80182171E+00,+3.21528902E+00,-233.16579E-03,+3.03616801E+00
-990.97000E-03,+2.80182171E+00,+3.29066591E+00,-233.16579E-03,+3.03616801E+00
-990.93000E-03,+2.67619357E+00,+3.29066591E+00,-107.53764E-03,+3.03616801E+00
-990.89000E-03,+2.72644482E+00,+3.29066591E+00,-157.78890E-03,+3.16179615E+00
-990.85000E-03,+2.80182171E+00,+3.29066591E+00,-233.16579E-03,+1.10149463E+00
-990.81000E-03,+2.80182171E+00,+3.29066591E+00,-107.53764E-03,-179.91242E-03
-990.77000E-03,+2.80182171E+00,+3.29066591E+00,-157.78890E-03,-179.91242E-03
-990.73000E-03,+2.67619357E+00,+3.16503777E+00,-233.16579E-03,-179.91242E-03
-990.69000E-03,+2.72644482E+00,+3.21528902E+00,-107.53764E-03,-179.91242E-03
-990.65000E-03,+2.80182171E+00,+3.29066591E+00,-157.78890E-03,-179.91242E-03
-990.61000E-03,+2.80182171E+00,+3.16503777E+00,-233.16579E-03,-305.54056E-03
-990.57000E-03,+2.80182171E+00,+3.21528902E+00,+1.77688448E+00,-380.91744E-03
-990.53000E-03,+2.80182171E+00,+3.16503777E+00,+3.10854278E+00,-255.28930E-03
-990.49000E-03,+2.80182171E+00,+3.21528902E+00,+3.18391967E+00,-179.91242E-03
-990.45000E-03,+2.80182171E+00,+3.29066591E+00,+3.18391967E+00,-179.91242E-03
-990.41000E-03,+2.80182171E+00,+3.29066591E+00,+3.18391967E+00,-179.91242E-03
-990.37000E-03,+2.67619357E+00,+3.29066591E+00,+3.18391967E+00,-179.91242E-03
-990.33000E-03,+2.72644482E+00,+3.29066591E+00,+3.18391967E+00,-179.91242E-03
-990.29000E-03,+2.80182171E+00,+1.15498750E+00,+3.18391967E+00,-179.91242E-03
-990.25000E-03,+2.80182171E+00,-126.41954E-03,+3.18391967E+00,-179.91242E-03
-990.21000E-03,+2.80182171E+00,-126.41954E-03,+3.18391967E+00,-179.91242E-03
-990.17000E-03,+2.67619357E+00,+124.83674E-03,+3.30954781E+00,-54.28428E-03
-990.13000E-03,+2.72644482E+00,+24.33423E-03,+3.25929655E+00,-104.53553E-03
-990.09000E-03,+2.80182171E+00,-791.40E-06,+3.05829153E+00,-179.91242E-03
-990.05000E-03,+2.80182171E+00,-51.04266E-03,+3.10854278E+00,+1.95576599E+00
-990.01000E-03,+2.80182171E+00,-791.40E-06,+3.30954781E+00,+3.23717304E+00
-989.97000E-03,+2.80182171E+00,-51.04266E-03,+3.25929655E+00,+3.23717304E+00
-989.93000E-03,+2.80182171E+00,-126.41954E-03,+3.18391967E+00,+3.23717304E+00
-989.89000E-03,+2.80182171E+00,-126.41954E-03,+3.18391967E+00,+3.11154489E+00
-989.85000E-03,+2.80182171E+00,-126.41954E-03,+3.18391967E+00,+3.16179615E+00
-989.81000E-03,+2.80182171E+00,-126.41954E-03,+3.18391967E+00,+3.23717304E+00
-989.77000E-03,+2.92744985E+00,+124.83674E-03,+3.18391967E+00,+3.23717304E+00
-989.73000E-03,+2.87719859E+00,+24.33423E-03,+1.04824126E+00,+3.23717304E+00
-989.69000E-03,+2.80182171E+00,-126.41954E-03,-233.16579E-03,+3.23717304E+00
-989.65000E-03,+2.80182171E+00,-126.41954E-03,-233.16579E-03,+3.23717304E+00
-989.61000E-03,+2.80182171E+00,-791.40E-06,-233.16579E-03,+3.11154489E+00
-989.57000E-03,+2.80182171E+00,+74.58548E-03,-107.53764E-03,+3.16179615E+00
-989.53000E-03,+2.67619357E+00,+74.58548E-03,-157.78890E-03,+3.23717304E+00
-989.49000E-03,+2.72644482E+00,-51.04266E-03,-233.16579E-03,+3.23717304E+00
-989.45000E-03,+2.80182171E+00,+2.00925887E+00,-233.16579E-03,+3.23717304E+00
-989.41000E-03,+2.80182171E+00,+3.29066591E+00,-233.16579E-03,+3.23717304E+00
-989.37000E-03,+2.80182171E+00,+3.29066591E+00,-107.53764E-03,+3.23717304E+00
-989.33000E-03,+2.80182171E+00,+3.41629405E+00,-157.78890E-03,+3.23717304E+00
-989.29000E-03,+2.80182171E+00,+3.36604279E+00,-233.16579E-03,+3.11154489E+00
-989.25000E-03,+2.92744985E+00,+3.41629405E+00,-107.53764E-03,+1.02611774E+00
-989.21000E-03,+2.87719859E+00,+3.36604279E+00,-157.78890E-03,-179.91242E-03
-989.17000E-03,+2.80182171E+00,+3.29066591E+00,-107.53764E-03,-179.91242E-03
-989.13000E-03,+2.80182171E+00,+3.29066591E+00,-157.78890E-03,-179.91242E-03
-989.09000E-03,+2.80182171E+00,+3.29066591E+00,-233.16579E-03,-179.91242E-03
-989.05000E-03,+2.92744985E+00,+3.29066591E+00,-233.16579E-03,-179.91242E-03
-989.01000E-03,+2.87719859E+00,+3.41629405E+00,-233.16579E-03,-179.91242E-03
-988.97000E-03,+2.80182171E+00,+3.36604279E+00,-107.53764E-03,-179.91242E-03
-988.93000E-03,+2.80182171E+00,+3.29066591E+00,+1.97788951E+00,-179.91242E-03
-988.89000E-03,+2.80182171E+00,+3.29066591E+00,+3.30954781E+00,-179.91242E-03
-988.85000E-03,+2.80182171E+00,+3.29066591E+00,+3.25929655E+00,-305.54056E-03
-988.81000E-03,+2.80182171E+00,+3.29066591E+00,+3.18391967E+00,-255.28930E-03
-988.77000E-03,+2.80182171E+00,+3.29066591E+00,+3.18391967E+00,-179.91242E-03
-988.73000E-03,+2.92744985E+00,+3.29066591E+00,+3.18391967E+00,-179.91242E-03
-988.69000E-03,+2.87719859E+00,+1.15498750E+00,+3.18391967E+00,-179.91242E-03
-988.65000E-03,+2.80182171E+00,-791.40E-06,+3.18391967E+00,-179.91242E-03
-988.61000E-03,+2.80182171E+00,+74.58548E-03,+3.18391967E+00,-179.91242E-03
-988.57000E-03,+2.92744985E+00,-51.04266E-03,+3.30954781E+00,-179.91242E-03
-988.53000E-03,+2.87719859E+00,-126.41954E-03,+3.25929655E+00,-179.91242E-03
-988.49000E-03,+2.80182171E+00,-126.41954E-03,+3.18391967E+00,-179.91242E-03
-988.45000E-03,+2.80182171E+00,-126.41954E-03,+3.18391967E+00,+1.20199714E+00
-988.41000E-03,+2.80182171E+00,-126.41954E-03,+3.18391967E+00,+2.78491173E+00
-988.37000E-03,+2.80182171E+00,-791.40E-06,+3.18391967E+00,+3.23717304E+00
-988.33000E-03,+2.92744985E+00,+74.58548E-03,+3.30954781E+00,+3.23717304E+00
-988.29000E-03,+2.87719859E+00,+74.58548E-03,+3.38492469E+00,+3.23717304E+00
-988.25000E-03,+2.80182171E+00,+74.58548E-03,+3.38492469E+00,+3.11154489E+00
-988.21000E-03,+2.80182171E+00,-51.04266E-03,+3.25929655E+00,+3.16179615E+00
-988.17000E-03,+2.92744985E+00,-791.40E-06,+3.18391967E+00,+3.23717304E+00
-988.13000E-03,+3.00282674E+00,-51.04266E-03,+3.18391967E+00,+3.23717304E+00
-988.09000E-03,+2.87719859E+00,-126.41954E-03,+1.04824126E+00,+3.23717304E+00
-988.05000E-03,+2.80182171E+00,-126.41954E-03,-233.16579E-03,+3.23717304E+00
-988.01000E-03,+2.80182171E+00,-126.41954E-03,-233.16579E-03,+3.23717304E+00
-987.97000E-03,+2.80182171E+00,-791.40E-06,-233.16579E-03,+3.23717304E+00
-987.93000E-03,+2.80182171E+00,-51.04266E-03,-233.16579E-03,+3.23717304E+00
-987.89000E-03,+2.92744985E+00,-791.40E-06,-233.16579E-03,+3.23717304E+00
-987.85000E-03,+2.87719859E+00,+2.21026389E+00,-233.16579E-03,+3.23717304E+00
-987.81000E-03,+2.92744985E+00,+3.36604279E+00,-233.16579E-03,+3.23717304E+00
-987.77000E-03,+2.87719859E+00,+3.29066591E+00,-233.16579E-03,+3.23717304E+00
-987.73000E-03,+2.92744985E+00,+3.29066591E+00,-107.53764E-03,+3.23717304E+00
-987.69000E-03,+2.87719859E+00,+3.29066591E+00,-157.78890E-03,+3.23717304E+00
-987.65000E-03,+2.92744985E+00,+3.29066591E+00,-233.16579E-03,+3.23717304E+00
-987.61000E-03,+3.00282674E+00,+3.41629405E+00,-233.16579E-03,+3.36280118E+00
-987.57000E-03,+3.00282674E+00,+3.36604279E+00,-233.16579E-03,+1.17687151E+00
-987.53000E-03,+2.87719859E+00,+3.29066591E+00,-233.16579E-03,-179.91242E-03
-987.49000E-03,+2.80182171E+00,+3.41629405E+00,-233.16579E-03,-179.91242E-03
-987.45000E-03,+2.80182171E+00,+3.49167094E+00,-107.53764E-03,-179.91242E-03
-987.41000E-03,+2.92744985E+00,+3.49167094E+00,-157.78890E-03,-179.91242E-03
-987.37000E-03,+2.87719859E+00,+3.49167094E+00,-107.53764E-03,-179.91242E-03
-987.33000E-03,+2.80182171E+00,+3.36604279E+00,-157.78890E-03,-179.91242E-03
-987.29000E-03,+2.80182171E+00,+3.29066591E+00,+2.02814077E+00,-305.54056E-03
