x-axis,2,3,4
second,Volt,Volt,Volt
+3.00000000E+00,+3.43216085E+00,+3.18391967E+00,-162.41249E-03
+3.00005000E+00,+3.23115583E+00,+3.18391967E+00,-162.41249E-03
+3.00010000E+00,+3.23115583E+00,+3.38492469E+00,-162.41249E-03
+3.00015000E+00,+3.23115583E+00,+3.18391967E+00,-162.41249E-03
+3.00020000E+00,+3.43216085E+00,+3.18391967E+00,-162.41249E-03
+3.00025000E+00,+3.43216085E+00,+3.18391967E+00,-162.41249E-03
+3.00030000E+00,+3.43216085E+00,+3.18391967E+00,-162.41249E-03
+3.00035000E+00,+3.23115583E+00,+3.18391967E+00,-162.41249E-03
+3.00040000E+00,+3.43216085E+00,+3.18391967E+00,-162.41249E-03
+3.00045000E+00,-185.92963E-03,+3.18391967E+00,-162.41249E-03
+3.00050000E+00,+15.07540E-03,+3.18391967E+00,-162.41249E-03
+3.00055000E+00,+15.07540E-03,+3.18391967E+00,-162.41249E-03
+3.00060000E+00,+15.07540E-03,+3.18391967E+00,-162.41249E-03
+3.00065000E+00,+15.07540E-03,+3.18391967E+00,-162.41249E-03
+3.00070000E+00,+15.07540E-03,+3.18391967E+00,-162.41249E-03
+3.00075000E+00,+15.07540E-03,+3.18391967E+00,-162.41249E-03
+3.00080000E+00,+15.07540E-03,+3.18391967E+00,-162.41249E-03
+3.00085000E+00,+15.07540E-03,+3.18391967E+00,-162.41249E-03
+3.00090000E+00,+15.07540E-03,+3.18391967E+00,-162.41249E-03
+3.00095000E+00,+15.07540E-03,+3.18391967E+00,-162.41249E-03
+3.00100000E+00,-185.92963E-03,+3.18391967E+00,+842.61264E-03
+3.00105000E+00,+15.07540E-03,+3.18391967E+00,+3.25467296E+00
+3.00110000E+00,+15.07540E-03,+3.18391967E+00,+3.25467296E+00
+3.00115000E+00,-185.92963E-03,+3.18391967E+00,+3.05366793E+00
+3.00120000E+00,+15.07540E-03,+3.38492469E+00,+3.25467296E+00
+3.00125000E+00,+15.07540E-03,+3.18391967E+00,+3.25467296E+00
+3.00130000E+00,-185.92963E-03,+3.18391967E+00,+3.05366793E+00
+3.00135000E+00,+15.07540E-03,+3.18391967E+00,+3.05366793E+00
+3.00140000E+00,+15.07540E-03,+3.18391967E+00,+3.25467296E+00
+3.00145000E+00,-185.92963E-03,+3.18391967E+00,+3.25467296E+00
+3.00150000E+00,+15.07540E-03,-233.16579E-03,+3.25467296E+00
+3.00155000E+00,-185.92963E-03,-32.16076E-03,+3.25467296E+00
+3.00160000E+00,-185.92963E-03,-32.16076E-03,+3.25467296E+00
+3.00165000E+00,+15.07540E-03,-233.16579E-03,+3.25467296E+00
+3.00170000E+00,+15.07540E-03,-233.16579E-03,+3.25467296E+00
+3.00175000E+00,+15.07540E-03,-233.16579E-03,+3.25467296E+00
+3.00180000E+00,-185.92963E-03,-32.16076E-03,+3.25467296E+00
+3.00185000E+00,+15.07540E-03,-233.16579E-03,+3.25467296E+00
+3.00190000E+00,+15.07540E-03,-32.16076E-03,+3.25467296E+00
+3.00195000E+00,+15.07540E-03,-32.16076E-03,+3.25467296E+00
+3.00200000E+00,+15.07540E-03,-32.16076E-03,+3.05366793E+00
+3.00205000E+00,+15.07540E-03,-233.16579E-03,+3.25467296E+00
+3.00210000E+00,+3.43216085E+00,-32.16076E-03,+3.05366793E+00
+3.00215000E+00,+3.43216085E+00,-233.16579E-03,+3.25467296E+00
+3.00220000E+00,+3.43216085E+00,-32.16076E-03,+3.25467296E+00
+3.00225000E+00,+3.23115583E+00,-32.16076E-03,+3.25467296E+00
+3.00230000E+00,+3.23115583E+00,-233.16579E-03,+3.25467296E+00
+3.00235000E+00,+3.43216085E+00,-233.16579E-03,+3.25467296E+00
+3.00240000E+00,+3.43216085E+00,-233.16579E-03,+3.25467296E+00
+3.00245000E+00,+3.43216085E+00,-32.16076E-03,+3.25467296E+00
+3.00250000E+00,+3.43216085E+00,-32.16076E-03,+3.25467296E+00
+3.00255000E+00,+3.43216085E+00,-32.16076E-03,+3.25467296E+00
+3.00260000E+00,+3.23115583E+00,-233.16579E-03,-162.41249E-03
+3.00265000E+00,+3.23115583E+00,-233.16579E-03,-162.41249E-03
+3.00270000E+00,+3.43216085E+00,-233.16579E-03,-162.41249E-03
+3.00275000E+00,+3.43216085E+00,-233.16579E-03,-162.41249E-03
+3.00280000E+00,+3.43216085E+00,-32.16076E-03,-162.41249E-03
+3.00285000E+00,+3.43216085E+00,-32.16076E-03,-162.41249E-03
+3.00290000E+00,+3.43216085E+00,-32.16076E-03,-162.41249E-03
+3.00295000E+00,+3.43216085E+00,-233.16579E-03,-162.41249E-03
+3.00300000E+00,+3.43216085E+00,-233.16579E-03,-162.41249E-03
+3.00305000E+00,+3.23115583E+00,+3.18391967E+00,-363.41752E-03
+3.00310000E+00,+3.43216085E+00,+3.18391967E+00,-162.41249E-03
+3.00315000E+00,+3.43216085E+00,+3.18391967E+00,-162.41249E-03
+3.00320000E+00,+3.23115583E+00,+3.18391967E+00,-162.41249E-03
+3.00325000E+00,+3.43216085E+00,+3.18391967E+00,-162.41249E-03
+3.00330000E+00,+3.43216085E+00,+3.38492469E+00,-162.41249E-03
+3.00335000E+00,+3.23115583E+00,+3.18391967E+00,-162.41249E-03
+3.00340000E+00,+3.43216085E+00,+3.18391967E+00,-162.41249E-03
+3.00345000E+00,+3.23115583E+00,+3.18391967E+00,-162.41249E-03
+3.00350000E+00,+3.43216085E+00,+3.18391967E+00,-162.41249E-03
+3.00355000E+00,+3.43216085E+00,+3.38492469E+00,-162.41249E-03
+3.00360000E+00,+3.43216085E+00,+3.18391967E+00,-162.41249E-03
+3.00365000E+00,+3.23115583E+00,+3.18391967E+00,-162.41249E-03
+3.00370000E+00,+15.07540E-03,+3.18391967E+00,-162.41249E-03
+3.00375000E+00,+15.07540E-03,+3.38492469E+00,-162.41249E-03
+3.00380000E+00,-386.93465E-03,+2.98291464E+00,-162.41249E-03
+3.00385000E+00,+15.07540E-03,+3.18391967E+00,-162.41249E-03
+3.00390000E+00,+15.07540E-03,+3.18391967E+00,-162.41249E-03
+3.00395000E+00,+15.07540E-03,+3.18391967E+00,-162.41249E-03
+3.00400000E+00,+15.07540E-03,+3.18391967E+00,-162.41249E-03
+3.00405000E+00,+15.07540E-03,+3.38492469E+00,-162.41249E-03
+3.00410000E+00,-185.92963E-03,+3.18391967E+00,-162.41249E-03
+3.00415000E+00,-185.92963E-03,+3.18391967E+00,+3.25467296E+00
+3.00420000E+00,-185.92963E-03,+3.18391967E+00,+3.25467296E+00
+3.00425000E+00,-185.92963E-03,+3.38492469E+00,+3.25467296E+00
+3.00430000E+00,+15.07540E-03,+3.38492469E+00,+3.25467296E+00
+3.00435000E+00,+15.07540E-03,+3.18391967E+00,+3.25467296E+00
+3.00440000E+00,+15.07540E-03,+3.38492469E+00,+3.25467296E+00
+3.00445000E+00,+15.07540E-03,+3.18391967E+00,+3.25467296E+00
+3.00450000E+00,-185.92963E-03,+3.18391967E+00,+3.25467296E+00
+3.00455000E+00,-185.92963E-03,+3.18391967E+00,+3.25467296E+00
+3.00460000E+00,+15.07540E-03,+3.18391967E+00,+3.25467296E+00
+3.00465000E+00,+15.07540E-03,-32.16076E-03,+3.45567799E+00
+3.00470000E+00,+15.07540E-03,-233.16579E-03,+3.25467296E+00
+3.00475000E+00,+15.07540E-03,-32.16076E-03,+3.25467296E+00
+3.00480000E+00,+15.07540E-03,-32.16076E-03,+3.25467296E+00
+3.00485000E+00,+15.07540E-03,-233.16579E-03,+3.25467296E+00
+3.00490000E+00,+15.07540E-03,-32.16076E-03,+3.25467296E+00
+3.00495000E+00,+15.07540E-03,-233.16579E-03,+3.25467296E+00
+3.00500000E+00,+15.07540E-03,-32.16076E-03,+3.45567799E+00
+3.00505000E+00,-185.92963E-03,-233.16579E-03,+3.25467296E+00
+3.00510000E+00,+15.07540E-03,-233.16579E-03,+3.25467296E+00
+3.00515000E+00,+15.07540E-03,-233.16579E-03,+3.25467296E+00
+3.00520000E+00,-185.92963E-03,-233.16579E-03,+3.25467296E+00
+3.00525000E+00,+15.07540E-03,-32.16076E-03,+3.25467296E+00
+3.00530000E+00,+3.43216085E+00,-233.16579E-03,+3.25467296E+00
+3.00535000E+00,+3.23115583E+00,-233.16579E-03,+3.25467296E+00
+3.00540000E+00,+3.23115583E+00,-233.16579E-03,+3.05366793E+00
+3.00545000E+00,+3.43216085E+00,-233.16579E-03,+3.25467296E+00
+3.00550000E+00,+3.23115583E+00,-233.16579E-03,+3.25467296E+00
+3.00555000E+00,+3.43216085E+00,-32.16076E-03,+3.25467296E+00
+3.00560000E+00,+3.43216085E+00,-233.16579E-03,+3.05366793E+00
