x-axis,1,2,3,4
-996.01000E-03,-12.24867E-03,+74.58548E-03,-107.53764E-03,+3.76481123E+00
-995.97000E-03,-137.87681E-03,-51.04266E-03,-32.16076E-03,+3.84018812E+00
-995.93000E-03,-213.25369E-03,-126.41954E-03,-32.16076E-03,+3.84018812E+00
-995.89000E-03,-213.25369E-03,-791.40E-06,-157.78890E-03,+3.84018812E+00
-995.85000E-03,-87.62555E-03,-51.04266E-03,-107.53764E-03,+3.84018812E+00
-995.81000E-03,-137.87681E-03,-791.40E-06,-32.16076E-03,+3.84018812E+00
-995.77000E-03,-87.62555E-03,-51.04266E-03,-157.78890E-03,+3.84018812E+00
-995.73000E-03,-12.24867E-03,-791.40E-06,-233.16579E-03,+3.84018812E+00
-995.69000E-03,-137.87681E-03,-51.04266E-03,-107.53764E-03,+3.84018812E+00
-995.65000E-03,-87.62555E-03,-791.40E-06,-157.78890E-03,+3.84018812E+00
-995.61000E-03,-12.24867E-03,-51.04266E-03,-233.16579E-03,+3.84018812E+00
-995.57000E-03,-12.24867E-03,-791.40E-06,-233.16579E-03,+3.84018812E+00
-995.53000E-03,-12.24867E-03,-51.04266E-03,-233.16579E-03,+3.84018812E+00
-995.49000E-03,-137.87681E-03,-126.41954E-03,-107.53764E-03,+3.84018812E+00
-995.45000E-03,-87.62555E-03,-126.41954E-03,-32.16076E-03,+3.84018812E+00
-995.41000E-03,-12.24867E-03,-126.41954E-03,-32.16076E-03,+3.84018812E+00
-995.37000E-03,-137.87681E-03,-126.41954E-03,-157.78890E-03,+3.84018812E+00
-995.33000E-03,-87.62555E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-995.29000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-995.25000E-03,-12.24867E-03,-126.41954E-03,-107.53764E-03,+3.96581626E+00
-995.21000E-03,-12.24867E-03,-126.41954E-03,-32.16076E-03,+3.91556500E+00
-995.17000E-03,-12.24867E-03,-126.41954E-03,-157.78890E-03,+3.84018812E+00
-995.13000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-995.09000E-03,-12.24867E-03,-126.41954E-03,-107.53764E-03,+3.84018812E+00
-995.05000E-03,-12.24867E-03,-791.40E-06,-157.78890E-03,+3.96581626E+00
-995.01000E-03,-12.24867E-03,+74.58548E-03,-233.16579E-03,+3.91556500E+00
-994.97000E-03,-137.87681E-03,+74.58548E-03,-107.53764E-03,+3.84018812E+00
-994.93000E-03,-213.25369E-03,-51.04266E-03,-157.78890E-03,+3.84018812E+00
-994.89000E-03,-87.62555E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-994.85000E-03,-137.87681E-03,-126.41954E-03,-107.53764E-03,+3.84018812E+00
-994.81000E-03,-87.62555E-03,-126.41954E-03,-157.78890E-03,+3.96581626E+00
-994.77000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.91556500E+00
-994.73000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-994.69000E-03,-12.24867E-03,-791.40E-06,-233.16579E-03,+3.84018812E+00
-994.65000E-03,-12.24867E-03,+74.58548E-03,-233.16579E-03,+3.84018812E+00
-994.61000E-03,-12.24867E-03,-51.04266E-03,-233.16579E-03,+3.84018812E+00
-994.57000E-03,-12.24867E-03,-791.40E-06,-233.16579E-03,+3.84018812E+00
-994.53000E-03,-12.24867E-03,+74.58548E-03,-107.53764E-03,+3.84018812E+00
-994.49000E-03,-12.24867E-03,-51.04266E-03,-32.16076E-03,+3.84018812E+00
-994.45000E-03,-137.87681E-03,-126.41954E-03,-157.78890E-03,+3.71455997E+00
-994.41000E-03,-213.25369E-03,-126.41954E-03,-233.16579E-03,+3.76481123E+00
-994.37000E-03,-87.62555E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-994.33000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-994.29000E-03,-12.24867E-03,-126.41954E-03,-107.53764E-03,+3.84018812E+00
-994.25000E-03,-12.24867E-03,-791.40E-06,-157.78890E-03,+3.84018812E+00
-994.21000E-03,-12.24867E-03,+74.58548E-03,-107.53764E-03,+3.96581626E+00
-994.17000E-03,-12.24867E-03,+74.58548E-03,+93.46738E-03,+3.91556500E+00
-994.13000E-03,-12.24867E-03,-51.04266E-03,+43.21613E-03,+3.84018812E+00
-994.09000E-03,-12.24867E-03,-126.41954E-03,-32.16076E-03,+3.84018812E+00
-994.05000E-03,-12.24867E-03,-126.41954E-03,-157.78890E-03,+3.84018812E+00
-994.01000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-993.97000E-03,-137.87681E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-993.93000E-03,-87.62555E-03,-126.41954E-03,-107.53764E-03,+3.84018812E+00
-993.89000E-03,-137.87681E-03,-791.40E-06,-157.78890E-03,+3.84018812E+00
-993.85000E-03,-87.62555E-03,+74.58548E-03,-233.16579E-03,+3.84018812E+00
-993.81000E-03,-12.24867E-03,-51.04266E-03,-233.16579E-03,+3.96581626E+00
-993.77000E-03,-12.24867E-03,-791.40E-06,-107.53764E-03,+3.91556500E+00
-993.73000E-03,-12.24867E-03,-51.04266E-03,-157.78890E-03,+3.84018812E+00
-993.69000E-03,-12.24867E-03,-791.40E-06,-233.16579E-03,+3.84018812E+00
-993.65000E-03,-12.24867E-03,-51.04266E-03,-233.16579E-03,+3.84018812E+00
-993.61000E-03,-12.24867E-03,-126.41954E-03,-107.53764E-03,+3.84018812E+00
-993.57000E-03,-12.24867E-03,-126.41954E-03,-157.78890E-03,+3.84018812E+00
-993.53000E-03,-12.24867E-03,-791.40E-06,-233.16579E-03,+3.84018812E+00
-993.49000E-03,-137.87681E-03,-51.04266E-03,-233.16579E-03,+3.84018812E+00
-993.45000E-03,-213.25369E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-993.41000E-03,-87.62555E-03,-791.40E-06,-233.16579E-03,+3.84018812E+00
-993.37000E-03,-12.24867E-03,-51.04266E-03,-107.53764E-03,+3.84018812E+00
-993.33000E-03,-12.24867E-03,-126.41954E-03,-157.78890E-03,+3.84018812E+00
-993.29000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-993.25000E-03,-12.24867E-03,-791.40E-06,-107.53764E-03,+3.84018812E+00
-993.21000E-03,-137.87681E-03,-51.04266E-03,-32.16076E-03,+3.84018812E+00
-993.17000E-03,-87.62555E-03,-791.40E-06,-157.78890E-03,+3.84018812E+00
-993.13000E-03,-12.24867E-03,+74.58548E-03,-233.16579E-03,+3.84018812E+00
-993.09000E-03,-12.24867E-03,-51.04266E-03,-233.16579E-03,+3.84018812E+00
-993.05000E-03,-12.24867E-03,-126.41954E-03,-107.53764E-03,+3.84018812E+00
-993.01000E-03,-137.87681E-03,-126.41954E-03,-157.78890E-03,+3.84018812E+00
-992.97000E-03,-213.25369E-03,-791.40E-06,-107.53764E-03,+3.84018812E+00
-992.93000E-03,-87.62555E-03,+74.58548E-03,-157.78890E-03,+3.84018812E+00
-992.89000E-03,-12.24867E-03,-51.04266E-03,-233.16579E-03,+3.84018812E+00
-992.85000E-03,-12.24867E-03,-126.41954E-03,-107.53764E-03,+3.84018812E+00
-992.81000E-03,-12.24867E-03,-126.41954E-03,-32.16076E-03,+3.84018812E+00
-992.77000E-03,-12.24867E-03,-126.41954E-03,-157.78890E-03,+3.96581626E+00
-992.73000E-03,-12.24867E-03,-126.41954E-03,-107.53764E-03,+4.04119314E+00
-992.69000E-03,-12.24867E-03,-791.40E-06,-32.16076E-03,+3.91556500E+00
-992.65000E-03,-12.24867E-03,-51.04266E-03,-157.78890E-03,+3.96581626E+00
-992.61000E-03,-137.87681E-03,-126.41954E-03,-233.16579E-03,+3.91556500E+00
-992.57000E-03,-87.62555E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-992.53000E-03,-137.87681E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-992.49000E-03,-87.62555E-03,-126.41954E-03,-107.53764E-03,+3.84018812E+00
-992.45000E-03,-12.24867E-03,-791.40E-06,-157.78890E-03,+3.84018812E+00
-992.41000E-03,-12.24867E-03,-51.04266E-03,-107.53764E-03,+3.84018812E+00
-992.37000E-03,-12.24867E-03,-126.41954E-03,-157.78890E-03,+3.84018812E+00
-992.33000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-992.29000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-992.25000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-992.21000E-03,-137.87681E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-992.17000E-03,-87.62555E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-992.13000E-03,-137.87681E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-992.09000E-03,-213.25369E-03,-126.41954E-03,-107.53764E-03,+3.84018812E+00
-992.05000E-03,-213.25369E-03,-791.40E-06,-157.78890E-03,+3.84018812E+00
-992.01000E-03,-87.62555E-03,+74.58548E-03,-107.53764E-03,+3.84018812E+00
-991.97000E-03,-12.24867E-03,-51.04266E-03,-157.78890E-03,+3.84018812E+00
-991.93000E-03,-137.87681E-03,-126.41954E-03,-233.16579E-03,+3.96581626E+00
-991.89000E-03,-213.25369E-03,-126.41954E-03,-233.16579E-03,+3.91556500E+00
-991.85000E-03,-87.62555E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-991.81000E-03,-12.24867E-03,-126.41954E-03,-107.53764E-03,+3.84018812E+00
-991.77000E-03,-12.24867E-03,-126.41954E-03,-32.16076E-03,+3.84018812E+00
-991.73000E-03,-137.87681E-03,-791.40E-06,-157.78890E-03,+3.84018812E+00
-991.69000E-03,-87.62555E-03,+74.58548E-03,-107.53764E-03,+3.84018812E+00
-991.65000E-03,-137.87681E-03,-51.04266E-03,-157.78890E-03,+3.84018812E+00
-991.61000E-03,-87.62555E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-991.57000E-03,-137.87681E-03,-126.41954E-03,-107.53764E-03,+3.84018812E+00
-991.53000E-03,-87.62555E-03,-126.41954E-03,-157.78890E-03,+3.96581626E+00
-991.49000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.91556500E+00
-991.45000E-03,-137.87681E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-991.41000E-03,-87.62555E-03,-126.41954E-03,-107.53764E-03,+3.84018812E+00
-991.37000E-03,-12.24867E-03,-126.41954E-03,-157.78890E-03,+3.84018812E+00
-991.33000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-991.29000E-03,-12.24867E-03,-126.41954E-03,-107.53764E-03,+3.84018812E+00
-991.25000E-03,-12.24867E-03,-126.41954E-03,-157.78890E-03,+3.84018812E+00
-991.21000E-03,-137.87681E-03,-791.40E-06,-233.16579E-03,+3.84018812E+00
-991.17000E-03,-87.62555E-03,-51.04266E-03,-233.16579E-03,+3.84018812E+00
-991.13000E-03,-12.24867E-03,-791.40E-06,-233.16579E-03,+3.84018812E+00
-991.09000E-03,-12.24867E-03,-51.04266E-03,-107.53764E-03,+3.84018812E+00
-991.05000E-03,-12.24867E-03,-126.41954E-03,-32.16076E-03,+3.84018812E+00
-991.01000E-03,-137.87681E-03,-126.41954E-03,-157.78890E-03,+3.84018812E+00
-990.97000E-03,-87.62555E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-990.93000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-990.89000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-990.85000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-990.81000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-990.77000E-03,-12.24867E-03,-791.40E-06,-233.16579E-03,+3.84018812E+00
-990.73000E-03,-12.24867E-03,-51.04266E-03,-233.16579E-03,+3.84018812E+00
-990.69000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-990.65000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-990.61000E-03,-137.87681E-03,-791.40E-06,-107.53764E-03,+3.84018812E+00
-990.57000E-03,-87.62555E-03,-51.04266E-03,-157.78890E-03,+3.84018812E+00
-990.53000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-990.49000E-03,-137.87681E-03,-791.40E-06,-107.53764E-03,+3.84018812E+00
-990.45000E-03,-87.62555E-03,+74.58548E-03,-32.16076E-03,+3.84018812E+00
-990.41000E-03,-12.24867E-03,-51.04266E-03,-32.16076E-03,+3.84018812E+00
-990.37000E-03,-12.24867E-03,-791.40E-06,-157.78890E-03,+3.84018812E+00
-990.33000E-03,-137.87681E-03,+74.58548E-03,-233.16579E-03,+3.84018812E+00
-990.29000E-03,-87.62555E-03,-51.04266E-03,-233.16579E-03,+3.84018812E+00
-990.25000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-990.21000E-03,-12.24867E-03,-126.41954E-03,-107.53764E-03,+3.84018812E+00
-990.17000E-03,-12.24867E-03,-126.41954E-03,-32.16076E-03,+3.84018812E+00
-990.13000E-03,-12.24867E-03,-126.41954E-03,-157.78890E-03,+3.84018812E+00
-990.09000E-03,-12.24867E-03,-791.40E-06,-107.53764E-03,+3.84018812E+00
-990.05000E-03,-12.24867E-03,-51.04266E-03,-157.78890E-03,+3.84018812E+00
-990.01000E-03,-137.87681E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-989.97000E-03,-87.62555E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-989.93000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-989.89000E-03,-137.87681E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-989.85000E-03,-213.25369E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-989.81000E-03,-87.62555E-03,-791.40E-06,-107.53764E-03,+3.84018812E+00
-989.77000E-03,-12.24867E-03,-51.04266E-03,-157.78890E-03,+3.84018812E+00
-989.73000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.96581626E+00
-989.69000E-03,-137.87681E-03,-126.41954E-03,-233.16579E-03,+3.91556500E+00
-989.65000E-03,-87.62555E-03,-791.40E-06,-233.16579E-03,+3.84018812E+00
-989.61000E-03,-12.24867E-03,-51.04266E-03,-233.16579E-03,+3.84018812E+00
-989.57000E-03,-12.24867E-03,-126.41954E-03,-107.53764E-03,+3.96581626E+00
-989.53000E-03,-12.24867E-03,-126.41954E-03,-157.78890E-03,+3.91556500E+00
-989.49000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-989.45000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-989.41000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-989.37000E-03,-12.24867E-03,-791.40E-06,-233.16579E-03,+3.84018812E+00
-989.33000E-03,-12.24867E-03,+74.58548E-03,-107.53764E-03,+3.84018812E+00
-989.29000E-03,-12.24867E-03,-51.04266E-03,-32.16076E-03,+3.84018812E+00
-989.25000E-03,-12.24867E-03,-126.41954E-03,-157.78890E-03,+3.96581626E+00
-989.21000E-03,-12.24867E-03,-791.40E-06,-233.16579E-03,+4.04119314E+00
-989.17000E-03,-12.24867E-03,+74.58548E-03,-233.16579E-03,+4.04119314E+00
-989.13000E-03,-12.24867E-03,-51.04266E-03,-233.16579E-03,+3.91556500E+00
-989.09000E-03,-137.87681E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-989.05000E-03,-87.62555E-03,-126.41954E-03,-107.53764E-03,+3.84018812E+00
-989.01000E-03,-12.24867E-03,-791.40E-06,-32.16076E-03,+3.84018812E+00
-988.97000E-03,-12.24867E-03,-51.04266E-03,-32.16076E-03,+3.84018812E+00
-988.93000E-03,-137.87681E-03,-126.41954E-03,-157.78890E-03,+3.71455997E+00
-988.89000E-03,-213.25369E-03,-126.41954E-03,-107.53764E-03,+3.76481123E+00
-988.85000E-03,-213.25369E-03,-126.41954E-03,-157.78890E-03,+3.71455997E+00
-988.81000E-03,-213.25369E-03,-126.41954E-03,-233.16579E-03,+3.76481123E+00
-988.77000E-03,-87.62555E-03,-126.41954E-03,-107.53764E-03,+3.71455997E+00
-988.73000E-03,-12.24867E-03,-126.41954E-03,-32.16076E-03,+3.76481123E+00
-988.69000E-03,-12.24867E-03,-126.41954E-03,-157.78890E-03,+3.84018812E+00
-988.65000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-988.61000E-03,-137.87681E-03,-791.40E-06,-107.53764E-03,+3.96581626E+00
-988.57000E-03,-87.62555E-03,+74.58548E-03,-32.16076E-03,+4.04119314E+00
-988.53000E-03,-12.24867E-03,+74.58548E-03,-157.78890E-03,+3.91556500E+00
-988.49000E-03,-137.87681E-03,-51.04266E-03,-107.53764E-03,+3.84018812E+00
-988.45000E-03,-87.62555E-03,-791.40E-06,-157.78890E-03,+3.84018812E+00
-988.41000E-03,-12.24867E-03,-51.04266E-03,-233.16579E-03,+3.84018812E+00
-988.37000E-03,-137.87681E-03,-126.41954E-03,-107.53764E-03,+3.84018812E+00
-988.33000E-03,-87.62555E-03,-126.41954E-03,-157.78890E-03,+3.84018812E+00
-988.29000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-988.25000E-03,-137.87681E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-988.21000E-03,-87.62555E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-988.17000E-03,-12.24867E-03,-126.41954E-03,-107.53764E-03,+3.84018812E+00
-988.13000E-03,-12.24867E-03,-126.41954E-03,-32.16076E-03,+3.84018812E+00
-988.09000E-03,-12.24867E-03,-126.41954E-03,-157.78890E-03,+3.84018812E+00
-988.05000E-03,-12.24867E-03,-126.41954E-03,-107.53764E-03,+3.84018812E+00
-988.01000E-03,-12.24867E-03,-126.41954E-03,-157.78890E-03,+3.84018812E+00
-987.97000E-03,-137.87681E-03,-791.40E-06,-233.16579E-03,+3.84018812E+00
-987.93000E-03,-87.62555E-03,-51.04266E-03,-233.16579E-03,+3.84018812E+00
-987.89000E-03,-137.87681E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-987.85000E-03,-87.62555E-03,-126.41954E-03,-107.53764E-03,+3.84018812E+00
-987.81000E-03,-137.87681E-03,-791.40E-06,-157.78890E-03,+3.84018812E+00
-987.77000E-03,-213.25369E-03,-51.04266E-03,-233.16579E-03,+3.84018812E+00
-987.73000E-03,-87.62555E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-987.69000E-03,-12.24867E-03,-791.40E-06,-233.16579E-03,+3.84018812E+00
-987.65000E-03,-12.24867E-03,-51.04266E-03,-107.53764E-03,+3.84018812E+00
-987.61000E-03,-12.24867E-03,-126.41954E-03,-157.78890E-03,+3.84018812E+00
-987.57000E-03,-12.24867E-03,-791.40E-06,-233.16579E-03,+3.84018812E+00
-987.53000E-03,-12.24867E-03,-51.04266E-03,-233.16579E-03,+3.96581626E+00
-987.49000E-03,-137.87681E-03,-791.40E-06,-233.16579E-03,+3.91556500E+00
-987.45000E-03,-213.25369E-03,-51.04266E-03,-107.53764E-03,+3.84018812E+00
-987.41000E-03,-87.62555E-03,-126.41954E-03,-157.78890E-03,+3.84018812E+00
-987.37000E-03,-12.24867E-03,-791.40E-06,-233.16579E-03,+3.96581626E+00
-987.33000E-03,-12.24867E-03,+74.58548E-03,-107.53764E-03,+4.04119314E+00
-987.29000E-03,-12.24867E-03,-51.04266E-03,-32.16076E-03,+3.91556500E+00
-987.25000E-03,-12.24867E-03,-126.41954E-03,-157.78890E-03,+3.84018812E+00
-987.21000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-987.17000E-03,-12.24867E-03,-791.40E-06,-107.53764E-03,+3.84018812E+00
-987.13000E-03,-12.24867E-03,-51.04266E-03,-157.78890E-03,+3.84018812E+00
-987.09000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-987.05000E-03,-137.87681E-03,-791.40E-06,-233.16579E-03,+3.84018812E+00
-987.01000E-03,-87.62555E-03,+74.58548E-03,-233.16579E-03,+3.84018812E+00
-986.97000E-03,-12.24867E-03,+74.58548E-03,-233.16579E-03,+3.84018812E+00
-986.93000E-03,-137.87681E-03,-51.04266E-03,-233.16579E-03,+3.84018812E+00
-986.89000E-03,-87.62555E-03,-791.40E-06,-233.16579E-03,+3.84018812E+00
-986.85000E-03,-137.87681E-03,-51.04266E-03,-233.16579E-03,+3.84018812E+00
-986.81000E-03,-87.62555E-03,-126.41954E-03,-233.16579E-03,+3.96581626E+00
-986.77000E-03,-137.87681E-03,-791.40E-06,-233.16579E-03,+3.91556500E+00
-986.73000E-03,-87.62555E-03,+74.58548E-03,-107.53764E-03,+3.84018812E+00
-986.69000E-03,-12.24867E-03,-51.04266E-03,-157.78890E-03,+3.84018812E+00
-986.65000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-986.61000E-03,-137.87681E-03,-126.41954E-03,-233.16579E-03,+3.96581626E+00
-986.57000E-03,-87.62555E-03,-126.41954E-03,-107.53764E-03,+4.04119314E+00
-986.53000E-03,-12.24867E-03,-791.40E-06,-157.78890E-03,+3.91556500E+00
-986.49000E-03,-12.24867E-03,-51.04266E-03,-107.53764E-03,+3.84018812E+00
-986.45000E-03,-12.24867E-03,-126.41954E-03,-32.16076E-03,+3.84018812E+00
-986.41000E-03,-12.24867E-03,-791.40E-06,-32.16076E-03,+3.84018812E+00
-986.37000E-03,-12.24867E-03,-51.04266E-03,-32.16076E-03,+3.96581626E+00
-986.33000E-03,-137.87681E-03,-126.41954E-03,-157.78890E-03,+3.91556500E+00
-986.29000E-03,-87.62555E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-986.25000E-03,-137.87681E-03,-791.40E-06,-233.16579E-03,+3.84018812E+00
-986.21000E-03,-87.62555E-03,-51.04266E-03,-233.16579E-03,+3.84018812E+00
-986.17000E-03,-137.87681E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-986.13000E-03,-87.62555E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
-986.09000E-03,-12.24867E-03,-126.41954E-03,-107.53764E-03,+3.84018812E+00
-986.05000E-03,-12.24867E-03,-791.40E-06,-157.78890E-03,+3.84018812E+00
-986.01000E-03,-12.24867E-03,+74.58548E-03,-233.16579E-03,+3.84018812E+00
-985.97000E-03,-12.24867E-03,-51.04266E-03,-233.16579E-03,+3.84018812E+00
-985.93000E-03,-137.87681E-03,-791.40E-06,-107.53764E-03,+3.84018812E+00
-985.89000E-03,-87.62555E-03,+74.58548E-03,-157.78890E-03,+3.84018812E+00
-985.85000E-03,-12.24867E-03,+74.58548E-03,-233.16579E-03,+3.96581626E+00
-985.81000E-03,-12.24867E-03,-51.04266E-03,-233.16579E-03,+3.91556500E+00
-985.77000E-03,-137.87681E-03,-791.40E-06,-233.16579E-03,+3.84018812E+00
-985.73000E-03,-87.62555E-03,+74.58548E-03,-233.16579E-03,+3.84018812E+00
-985.69000E-03,-12.24867E-03,-51.04266E-03,-233.16579E-03,+3.84018812E+00
-985.65000E-03,-137.87681E-03,-791.40E-06,-233.16579E-03,+3.96581626E+00
-985.61000E-03,-87.62555E-03,+74.58548E-03,-233.16579E-03,+3.91556500E+00
-985.57000E-03,-12.24867E-03,-51.04266E-03,-233.16579E-03,+3.84018812E+00
-985.53000E-03,-12.24867E-03,-126.41954E-03,-107.53764E-03,+3.84018812E+00
-985.49000E-03,-137.87681E-03,-791.40E-06,-157.78890E-03,+3.84018812E+00
-985.45000E-03,-87.62555E-03,-51.04266E-03,-233.16579E-03,+3.84018812E+00
-985.41000E-03,-12.24867E-03,-791.40E-06,-233.16579E-03,+3.84018812E+00
-985.37000E-03,-12.24867E-03,-51.04266E-03,-107.53764E-03,+3.84018812E+00
-985.33000E-03,-12.24867E-03,-126.41954E-03,-157.78890E-03,+3.84018812E+00
-985.29000E-03,-12.24867E-03,-791.40E-06,-233.16579E-03,+3.96581626E+00
-985.25000E-03,-137.87681E-03,-51.04266E-03,-233.16579E-03,+4.04119314E+00
-985.21000E-03,-87.62555E-03,-126.41954E-03,-107.53764E-03,+3.91556500E+00
-985.17000E-03,-12.24867E-03,-126.41954E-03,-157.78890E-03,+3.84018812E+00
-985.13000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.84018812E+00
