x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-861.97000E-03,+1.74654533E+00,-51.04266E-03,+3.18391967E+00,+3.23717304E+00
-861.93000E-03,+1.04302772E+00,-791.40E-06,+3.18391967E+00,+3.23717304E+00
-861.89000E-03,+1.74654533E+00,-51.04266E-03,+3.43517595E+00,+3.23717304E+00
-861.85000E-03,+1.04302772E+00,-126.41954E-03,+3.33467344E+00,+3.11154489E+00
-861.81000E-03,+1.87217347E+00,-126.41954E-03,+3.18391967E+00,+3.16179615E+00
-861.77000E-03,+2.87719859E+00,-791.40E-06,+3.18391967E+00,+3.23717304E+00
-861.73000E-03,+1.04302772E+00,-51.04266E-03,+3.30954781E+00,+3.23717304E+00
-861.69000E-03,+1.87217347E+00,-126.41954E-03,+3.25929655E+00,+3.23717304E+00
-861.65000E-03,+2.87719859E+00,-126.41954E-03,+3.18391967E+00,+3.23717304E+00
-861.61000E-03,+1.04302772E+00,-791.40E-06,+1.04824125E+00,+3.23717304E+00
-861.57000E-03,-12.24867E-03,+74.58548E-03,-233.16579E-03,+3.23717304E+00
-861.53000E-03,+1.87217347E+00,-51.04266E-03,-107.53764E-03,+3.23717304E+00
-861.49000E-03,+1.11840460E+00,-791.40E-06,-32.16076E-03,+3.23717304E+00
-861.45000E-03,+1.87217347E+00,+74.58548E-03,-32.16076E-03,+3.23717304E+00
-861.41000E-03,+1.11840460E+00,-51.04266E-03,-157.78890E-03,+3.11154489E+00
-861.37000E-03,-137.87681E-03,-126.41954E-03,-107.53764E-03,+3.16179615E+00
-861.33000E-03,+1.67116844E+00,-126.41954E-03,-32.16076E-03,+3.23717304E+00
-861.29000E-03,+1.04302772E+00,-791.40E-06,-157.78890E-03,+3.23717304E+00
-861.25000E-03,-12.24867E-03,-51.04266E-03,-233.16579E-03,+3.23717304E+00
-861.21000E-03,+1.74654533E+00,-126.41954E-03,-107.53764E-03,+3.23717304E+00
-861.17000E-03,+1.04302772E+00,-126.41954E-03,-32.16076E-03,+3.23717304E+00
-861.13000E-03,+1.74654533E+00,-126.41954E-03,-157.78890E-03,+3.23717304E+00
-861.09000E-03,+2.80182171E+00,+2.13488702E+00,-107.53764E-03,+3.23717304E+00
-861.05000E-03,+1.04302772E+00,+3.49167094E+00,-157.78890E-03,+3.23717304E+00
-861.01000E-03,+1.87217347E+00,+3.36604279E+00,-107.53764E-03,+3.23717304E+00
-860.97000E-03,+3.00282674E+00,+3.29066591E+00,-157.78890E-03,+3.23717304E+00
-860.93000E-03,+1.11840460E+00,+3.41629405E+00,-233.16579E-03,+3.23717304E+00
-860.89000E-03,+1.87217347E+00,+3.49167094E+00,-233.16579E-03,+3.23717304E+00
-860.85000E-03,+2.87719859E+00,+3.36604279E+00,-233.16579E-03,+3.23717304E+00
-860.81000E-03,+1.04302772E+00,+3.29066591E+00,-233.16579E-03,+3.23717304E+00
-860.77000E-03,+1.87217347E+00,+3.41629405E+00,-233.16579E-03,+3.23717304E+00
-860.73000E-03,+1.11840460E+00,+3.49167094E+00,-233.16579E-03,+3.23717304E+00
-860.69000E-03,+1.87217347E+00,+3.49167094E+00,-107.53764E-03,+1.10149462E+00
-860.65000E-03,+3.00282674E+00,+3.36604279E+00,-157.78890E-03,-179.91242E-03
-860.61000E-03,+2.87719859E+00,+3.41629405E+00,-233.16579E-03,-179.91242E-03
-860.57000E-03,+1.04302772E+00,+3.49167094E+00,-107.53764E-03,-179.91242E-03
-860.53000E-03,-12.24867E-03,+3.36604279E+00,-157.78890E-03,-305.54056E-03
-860.49000E-03,-12.24867E-03,+3.29066591E+00,-233.16579E-03,-380.91744E-03
-860.45000E-03,+1.74654533E+00,+3.41629405E+00,-107.53764E-03,-255.28930E-03
-860.41000E-03,+2.80182171E+00,+3.36604279E+00,-157.78890E-03,-179.91242E-03
-860.37000E-03,+1.04302772E+00,+3.29066591E+00,-233.16579E-03,-179.91242E-03
-860.33000E-03,+1.74654533E+00,+3.41629405E+00,-233.16579E-03,-305.54056E-03
-860.29000E-03,+917.39957E-03,+3.36604279E+00,-233.16579E-03,-255.28930E-03
-860.25000E-03,-87.62555E-03,+3.41629405E+00,-233.16579E-03,-179.91242E-03
-860.21000E-03,+1.87217347E+00,+3.49167094E+00,-107.53764E-03,-179.91242E-03
-860.17000E-03,+1.11840460E+00,+3.36604279E+00,-157.78890E-03,-179.91242E-03
-860.13000E-03,+1.87217347E+00,+3.41629405E+00,+2.02814078E+00,-179.91242E-03
-860.09000E-03,+1.11840460E+00,+3.49167094E+00,+3.25929655E+00,-179.91242E-03
-860.05000E-03,-12.24867E-03,+3.36604279E+00,+3.30954781E+00,-179.91242E-03
-860.01000E-03,+1.74654533E+00,+3.41629405E+00,+3.25929655E+00,-179.91242E-03
-859.97000E-03,+2.92744985E+00,+3.49167094E+00,+3.30954781E+00,-179.91242E-03
-859.93000E-03,+992.77646E-03,+3.36604279E+00,+3.25929655E+00,-179.91242E-03
-859.89000E-03,+1.67116844E+00,+3.41629405E+00,+3.18391967E+00,-305.54056E-03
-859.85000E-03,+1.04302772E+00,+3.49167094E+00,+3.18391967E+00,-255.28930E-03
-859.81000E-03,+1.87217347E+00,+3.49167094E+00,+3.30954781E+00,-179.91242E-03
-859.77000E-03,+3.00282674E+00,+3.49167094E+00,+3.38492469E+00,-179.91242E-03
-859.73000E-03,+3.00282674E+00,+3.49167094E+00,+3.25929655E+00,-179.91242E-03
-859.69000E-03,+3.00282674E+00,+3.49167094E+00,+3.30954781E+00,-179.91242E-03
-859.65000E-03,+3.00282674E+00,+3.36604279E+00,+3.25929655E+00,-179.91242E-03
-859.61000E-03,+1.11840460E+00,+1.15498749E+00,+3.30954781E+00,-179.91242E-03
-859.57000E-03,+1.74654533E+00,-126.41954E-03,+3.38492469E+00,-179.91242E-03
-859.53000E-03,+1.04302772E+00,-126.41954E-03,+3.38492469E+00,-179.91242E-03
-859.49000E-03,-12.24867E-03,-126.41954E-03,+3.25929655E+00,-179.91242E-03
-859.45000E-03,+1.87217347E+00,-126.41954E-03,+3.18391967E+00,-305.54056E-03
-859.41000E-03,+992.77646E-03,-126.41954E-03,+3.30954781E+00,-255.28930E-03
-859.37000E-03,-213.25369E-03,-791.40E-06,+3.38492469E+00,-179.91242E-03
-859.33000E-03,+1.67116844E+00,-51.04266E-03,+3.38492469E+00,-179.91242E-03
-859.29000E-03,+1.04302772E+00,-252.04769E-03,+3.38492469E+00,-305.54056E-03
-859.25000E-03,-12.24867E-03,-201.79643E-03,+3.38492469E+00,-380.91744E-03
-859.21000E-03,-137.87681E-03,-791.40E-06,+3.38492469E+00,-255.28930E-03
-859.17000E-03,-213.25369E-03,+74.58548E-03,+3.38492469E+00,+1.95576600E+00
-859.13000E-03,+1.79679659E+00,-51.04266E-03,+3.38492469E+00,+3.36280118E+00
-859.09000E-03,+992.77646E-03,-126.41954E-03,+3.38492469E+00,+3.31254992E+00
-859.05000E-03,-213.25369E-03,-126.41954E-03,+3.38492469E+00,+3.23717304E+00
-859.01000E-03,-87.62555E-03,-126.41954E-03,+3.38492469E+00,+3.36280118E+00
-858.97000E-03,+1.87217347E+00,-126.41954E-03,+3.38492469E+00,+3.31254992E+00
-858.93000E-03,+1.11840460E+00,-126.41954E-03,+3.25929655E+00,+3.36280118E+00
-858.89000E-03,+1.74654533E+00,-126.41954E-03,+3.18391967E+00,+3.43817806E+00
-858.85000E-03,+2.92744985E+00,-791.40E-06,+3.30954781E+00,+3.43817806E+00
-858.81000E-03,+1.11840460E+00,-51.04266E-03,+3.38492469E+00,+3.31254992E+00
-858.77000E-03,-12.24867E-03,-126.41954E-03,+3.38492469E+00,+3.36280118E+00
-858.73000E-03,+1.87217347E+00,-126.41954E-03,+3.38492469E+00,+3.31254992E+00
-858.69000E-03,+3.00282674E+00,-126.41954E-03,+3.25929655E+00,+3.36280118E+00
-858.65000E-03,+3.00282674E+00,-126.41954E-03,+1.04824125E+00,+3.31254992E+00
-858.61000E-03,+992.77646E-03,-126.41954E-03,-233.16579E-03,+3.23717304E+00
-858.57000E-03,+1.67116844E+00,-791.40E-06,-233.16579E-03,+3.36280118E+00
-858.53000E-03,+2.92744985E+00,+74.58548E-03,-107.53764E-03,+3.43817806E+00
-858.49000E-03,+3.00282674E+00,-51.04266E-03,-157.78890E-03,+3.31254992E+00
-858.45000E-03,+3.00282674E+00,-791.40E-06,-233.16579E-03,+3.23717304E+00
-858.41000E-03,+1.11840460E+00,-51.04266E-03,-233.16579E-03,+3.23717304E+00
-858.37000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.23717304E+00
-858.33000E-03,+1.87217347E+00,-126.41954E-03,-233.16579E-03,+3.23717304E+00
-858.29000E-03,+2.87719859E+00,-126.41954E-03,-107.53764E-03,+3.23717304E+00
-858.25000E-03,+2.80182171E+00,-126.41954E-03,-157.78890E-03,+3.23717304E+00
-858.21000E-03,+2.92744985E+00,-126.41954E-03,-233.16579E-03,+3.36280118E+00
-858.17000E-03,+992.77646E-03,+2.13488702E+00,-233.16579E-03,+3.31254992E+00
-858.13000E-03,+1.79679659E+00,+3.49167094E+00,-233.16579E-03,+3.23717304E+00
-858.09000E-03,+3.00282674E+00,+3.49167094E+00,-107.53764E-03,+3.23717304E+00
-858.05000E-03,+1.11840460E+00,+3.49167094E+00,-157.78890E-03,+3.23717304E+00
-858.01000E-03,+1.87217347E+00,+3.36604279E+00,-107.53764E-03,+3.36280118E+00
-857.97000E-03,+3.00282674E+00,+3.41629405E+00,-32.16076E-03,+3.43817806E+00
-857.93000E-03,+1.11840460E+00,+3.49167094E+00,-157.78890E-03,+3.31254992E+00
-857.89000E-03,+1.87217347E+00,+3.49167094E+00,-107.53764E-03,+3.36280118E+00
-857.85000E-03,+3.00282674E+00,+3.49167094E+00,-32.16076E-03,+3.31254992E+00
-857.81000E-03,+3.00282674E+00,+3.49167094E+00,-157.78890E-03,+3.23717304E+00
-857.77000E-03,+3.00282674E+00,+3.49167094E+00,-233.16579E-03,+3.23717304E+00
-857.73000E-03,+992.77646E-03,+3.49167094E+00,-233.16579E-03,+3.23717304E+00
-857.69000E-03,+1.79679659E+00,+3.49167094E+00,-233.16579E-03,+1.10149462E+00
-857.65000E-03,+2.87719859E+00,+3.49167094E+00,-233.16579E-03,-179.91242E-03
-857.61000E-03,+2.92744985E+00,+3.49167094E+00,-233.16579E-03,-179.91242E-03
-857.57000E-03,+3.00282674E+00,+3.49167094E+00,-107.53764E-03,-305.54056E-03
-857.53000E-03,+1.11840460E+00,+3.36604279E+00,-32.16076E-03,-255.28930E-03
-857.49000E-03,+1.87217347E+00,+3.29066591E+00,-157.78890E-03,-179.91242E-03
-857.45000E-03,+3.00282674E+00,+3.29066591E+00,-233.16579E-03,-179.91242E-03
-857.41000E-03,+1.11840460E+00,+3.41629405E+00,-233.16579E-03,-179.91242E-03
-857.37000E-03,-12.24867E-03,+3.36604279E+00,-233.16579E-03,-179.91242E-03
-857.33000E-03,+1.87217347E+00,+3.41629405E+00,-233.16579E-03,-179.91242E-03
-857.29000E-03,+3.00282674E+00,+3.49167094E+00,-233.16579E-03,-179.91242E-03
-857.25000E-03,+1.11840460E+00,+3.36604279E+00,-233.16579E-03,-179.91242E-03
-857.21000E-03,+1.87217347E+00,+3.29066591E+00,+2.02814078E+00,-179.91242E-03
-857.17000E-03,+1.11840460E+00,+3.29066591E+00,+3.38492469E+00,-179.91242E-03
-857.13000E-03,-12.24867E-03,+3.41629405E+00,+3.38492469E+00,-305.54056E-03
-857.09000E-03,+1.74654533E+00,+3.36604279E+00,+3.38492469E+00,-255.28930E-03
-857.05000E-03,+2.92744985E+00,+3.29066591E+00,+3.38492469E+00,-179.91242E-03
-857.01000E-03,+3.00282674E+00,+3.29066591E+00,+3.25929655E+00,-179.91242E-03
-856.97000E-03,+2.87719859E+00,+3.29066591E+00,+3.30954781E+00,-179.91242E-03
-856.93000E-03,+2.92744985E+00,+3.41629405E+00,+3.25929655E+00,-179.91242E-03
-856.89000E-03,+3.00282674E+00,+3.49167094E+00,+3.18391967E+00,-179.91242E-03
-856.85000E-03,+992.77646E-03,+3.36604279E+00,+3.30954781E+00,-179.91242E-03
-856.81000E-03,+1.67116844E+00,+3.29066591E+00,+3.38492469E+00,-179.91242E-03
-856.77000E-03,+2.92744985E+00,+3.41629405E+00,+3.25929655E+00,-179.91242E-03
-856.73000E-03,+1.11840460E+00,+1.23036437E+00,+3.30954781E+00,-179.91242E-03
-856.69000E-03,-12.24867E-03,-126.41954E-03,+3.38492469E+00,-179.91242E-03
-856.65000E-03,+1.87217347E+00,-791.40E-06,+3.25929655E+00,-179.91242E-03
-856.61000E-03,+1.11840460E+00,-51.04266E-03,+3.30954781E+00,-179.91242E-03
-856.57000E-03,-137.87681E-03,-126.41954E-03,+3.38492469E+00,-305.54056E-03
-856.53000E-03,+1.79679659E+00,-126.41954E-03,+3.25929655E+00,-255.28930E-03
-856.49000E-03,+1.11840460E+00,-791.40E-06,+3.18391967E+00,-179.91242E-03
-856.45000E-03,+1.74654533E+00,-51.04266E-03,+3.18391967E+00,-179.91242E-03
-856.41000E-03,+1.04302772E+00,-126.41954E-03,+3.18391967E+00,-179.91242E-03
-856.37000E-03,-137.87681E-03,-791.40E-06,+3.18391967E+00,-179.91242E-03
-856.33000E-03,+1.67116844E+00,+74.58548E-03,+3.30954781E+00,-179.91242E-03
-856.29000E-03,+1.04302772E+00,-51.04266E-03,+3.25929655E+00,-179.91242E-03
-856.25000E-03,-137.87681E-03,-126.41954E-03,+3.30954781E+00,-179.91242E-03
-856.21000E-03,+1.67116844E+00,-126.41954E-03,+3.25929655E+00,+1.83013786E+00
-856.17000E-03,+2.80182171E+00,-126.41954E-03,+3.30954781E+00,+3.16179615E+00
-856.13000E-03,+2.92744985E+00,-791.40E-06,+3.25929655E+00,+3.23717304E+00
-856.09000E-03,+1.11840460E+00,-51.04266E-03,+3.05829153E+00,+3.11154489E+00
-856.05000E-03,+1.74654533E+00,-791.40E-06,+3.10854278E+00,+3.16179615E+00
-856.01000E-03,+2.92744985E+00,-51.04266E-03,+3.18391967E+00,+3.11154489E+00
-855.97000E-03,+2.87719859E+00,-126.41954E-03,+3.18391967E+00,+3.16179615E+00
-855.93000E-03,+1.04302772E+00,-126.41954E-03,+3.18391967E+00,+3.23717304E+00
-855.89000E-03,+1.74654533E+00,-126.41954E-03,+3.18391967E+00,+3.23717304E+00
-855.85000E-03,+2.80182171E+00,-126.41954E-03,+3.18391967E+00,+3.23717304E+00
-855.81000E-03,+2.80182171E+00,-126.41954E-03,+3.18391967E+00,+3.11154489E+00
-855.77000E-03,+2.92744985E+00,-126.41954E-03,+3.18391967E+00,+3.16179615E+00
-855.73000E-03,+3.00282674E+00,-126.41954E-03,+1.17386939E+00,+3.36280118E+00
-855.69000E-03,+2.87719859E+00,-791.40E-06,-32.16076E-03,+3.31254992E+00
-855.65000E-03,+1.04302772E+00,-51.04266E-03,-157.78890E-03,+3.23717304E+00
-855.61000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.11154489E+00
-855.57000E-03,-12.24867E-03,-126.41954E-03,-233.16579E-03,+3.16179615E+00
-855.53000E-03,+1.74654533E+00,-791.40E-06,-107.53764E-03,+3.23717304E+00
-855.49000E-03,+2.80182171E+00,+74.58548E-03,-157.78890E-03,+3.23717304E+00
-855.45000E-03,+1.04302772E+00,-51.04266E-03,-233.16579E-03,+3.23717304E+00
-855.41000E-03,+1.74654533E+00,-126.41954E-03,-107.53764E-03,+3.23717304E+00
-855.37000E-03,+1.04302772E+00,-791.40E-06,-32.16076E-03,+3.23717304E+00
-855.33000E-03,+1.74654533E+00,+74.58548E-03,-157.78890E-03,+3.11154489E+00
-855.29000E-03,+2.80182171E+00,+74.58548E-03,-233.16579E-03,+3.03616801E+00
-855.25000E-03,+2.80182171E+00,-51.04266E-03,-233.16579E-03,+3.16179615E+00
-855.21000E-03,+2.80182171E+00,+2.00925888E+00,-107.53764E-03,+3.23717304E+00
-855.17000E-03,+917.39957E-03,+3.29066591E+00,-157.78890E-03,+3.11154489E+00
-855.13000E-03,+1.67116844E+00,+3.29066591E+00,-233.16579E-03,+3.16179615E+00
-855.09000E-03,+2.80182171E+00,+3.29066591E+00,-233.16579E-03,+3.11154489E+00
-855.05000E-03,+917.39957E-03,+3.29066591E+00,-233.16579E-03,+3.16179615E+00
-855.01000E-03,+1.54554030E+00,+3.29066591E+00,-233.16579E-03,+3.11154489E+00
-854.97000E-03,+2.72644482E+00,+3.29066591E+00,-233.16579E-03,+3.16179615E+00
-854.93000E-03,+917.39957E-03,+3.29066591E+00,-233.16579E-03,+3.23717304E+00
-854.89000E-03,+1.67116844E+00,+3.29066591E+00,-233.16579E-03,+3.11154489E+00
-854.85000E-03,+1.04302771E+00,+3.29066591E+00,-107.53764E-03,+3.16179615E+00
-854.81000E-03,-12.24867E-03,+3.29066591E+00,-157.78890E-03,+3.11154489E+00
-854.77000E-03,+1.74654533E+00,+3.29066591E+00,-233.16579E-03,+1.02611773E+00
-854.73000E-03,+1.04302771E+00,+3.29066591E+00,-107.53764E-03,-179.91242E-03
-854.69000E-03,-12.24867E-03,+3.16503777E+00,-157.78890E-03,-179.91242E-03
-854.65000E-03,+1.74654533E+00,+3.21528903E+00,-233.16579E-03,-179.91242E-03
-854.61000E-03,+1.04302771E+00,+3.16503777E+00,-233.16579E-03,-179.91242E-03
-854.57000E-03,+1.74654533E+00,+3.08966088E+00,-233.16579E-03,-179.91242E-03
-854.53000E-03,+2.80182171E+00,+3.21528903E+00,-233.16579E-03,-179.91242E-03
-854.49000E-03,+1.04302771E+00,+3.29066591E+00,-233.16579E-03,-179.91242E-03
-854.45000E-03,+1.74654533E+00,+3.29066591E+00,-233.16579E-03,-179.91242E-03
-854.41000E-03,+2.67619357E+00,+3.29066591E+00,-233.16579E-03,-179.91242E-03
-854.37000E-03,+967.65083E-03,+3.29066591E+00,-233.16579E-03,-179.91242E-03
-854.33000E-03,+1.74654533E+00,+3.16503777E+00,+1.90251264E+00,-179.91242E-03
-854.29000E-03,+1.04302771E+00,+3.21528903E+00,+3.05829153E+00,-179.91242E-03
-854.25000E-03,-12.24867E-03,+3.29066591E+00,+3.10854278E+00,-305.54056E-03
-854.21000E-03,+1.74654533E+00,+3.29066591E+00,+3.18391967E+00,-380.91744E-03
-854.17000E-03,+1.04302771E+00,+3.29066591E+00,+3.18391967E+00,-380.91744E-03
-854.13000E-03,+1.74654533E+00,+3.29066591E+00,+3.18391967E+00,-255.28930E-03
-854.09000E-03,+1.04302771E+00,+3.29066591E+00,+3.05829153E+00,-179.91242E-03
-854.05000E-03,-12.24867E-03,+3.29066591E+00,+3.10854278E+00,-179.91242E-03
-854.01000E-03,-12.24867E-03,+3.29066591E+00,+3.18391967E+00,-179.91242E-03
-853.97000E-03,-137.87681E-03,+3.29066591E+00,+3.05829153E+00,-179.91242E-03
-853.93000E-03,-213.25369E-03,+3.29066591E+00,+3.10854278E+00,-179.91242E-03
-853.89000E-03,+1.67116844E+00,+3.29066591E+00,+3.05829153E+00,-179.91242E-03
-853.85000E-03,+1.04302771E+00,+3.29066591E+00,+3.10854278E+00,-179.91242E-03
-853.81000E-03,-137.87681E-03,+3.29066591E+00,+3.18391967E+00,-179.91242E-03
-853.77000E-03,+1.67116844E+00,+1.15498749E+00,+3.18391967E+00,-179.91242E-03
-853.73000E-03,+1.04302771E+00,-791.40E-06,+3.18391967E+00,-179.91242E-03
-853.69000E-03,-12.24867E-03,-51.04266E-03,+3.05829153E+00,-179.91242E-03
-853.65000E-03,-12.24867E-03,-791.40E-06,+2.98291464E+00,-179.91242E-03
-853.61000E-03,-12.24867E-03,-51.04266E-03,+3.10854278E+00,-179.91242E-03
-853.57000E-03,+1.74654533E+00,-791.40E-06,+3.18391967E+00,-179.91242E-03
-853.53000E-03,+2.80182171E+00,-51.04266E-03,+3.18391967E+00,-179.91242E-03
-853.49000E-03,+2.67619357E+00,-252.04769E-03,+2.80703524E+00,-305.54056E-03
-853.45000E-03,+967.65083E-03,-76.16829E-03,+2.95778902E+00,-255.28930E-03
-853.41000E-03,+1.62091719E+00,-51.04266E-03,+3.18391967E+00,-179.91242E-03
-853.37000E-03,+2.72644482E+00,-126.41954E-03,+3.18391967E+00,-179.91242E-03
-853.33000E-03,+2.80182171E+00,-126.41954E-03,+3.18391967E+00,-179.91242E-03
-853.29000E-03,+2.80182171E+00,-126.41954E-03,+3.05829153E+00,+1.83013786E+00
-853.25000E-03,+1.04302771E+00,-126.41954E-03,+3.10854278E+00,+3.03616801E+00
-853.21000E-03,+1.62091719E+00,-126.41954E-03,+3.18391967E+00,+3.03616801E+00
-853.17000E-03,+967.65083E-03,-126.41954E-03,+3.05829153E+00,+3.03616801E+00
-853.13000E-03,+1.74654533E+00,-126.41954E-03,+2.98291464E+00,+3.16179615E+00
-853.09000E-03,+1.04302771E+00,-126.41954E-03,+2.98291464E+00,+3.11154489E+00
-853.05000E-03,+1.62091719E+00,-126.41954E-03,+3.10854278E+00,+3.03616801E+00
-853.01000E-03,+2.60081668E+00,-126.41954E-03,+3.05829153E+00,+3.16179615E+00
-852.97000E-03,+2.72644482E+00,-126.41954E-03,+2.98291464E+00,+3.11154489E+00
-852.93000E-03,+1.04302771E+00,-126.41954E-03,+3.10854278E+00,+3.03616801E+00
-852.89000E-03,+1.74654533E+00,-126.41954E-03,+3.18391967E+00,+3.03616801E+00
-852.85000E-03,+917.39957E-03,-791.40E-06,+1.04824125E+00,+3.16179615E+00
-852.81000E-03,+1.67116844E+00,+74.58548E-03,-107.53764E-03,+3.11154489E+00
-852.77000E-03,+2.80182171E+00,-51.04266E-03,-32.16076E-03,+3.03616801E+00
-852.73000E-03,+2.80182171E+00,-126.41954E-03,-157.78890E-03,+3.03616801E+00
-852.69000E-03,+2.80182171E+00,-126.41954E-03,-233.16579E-03,+3.16179615E+00
-852.65000E-03,+917.39957E-03,-126.41954E-03,-107.53764E-03,+3.11154489E+00
-852.61000E-03,-87.62555E-03,-791.40E-06,-157.78890E-03,+3.03616801E+00
-852.57000E-03,-12.24867E-03,-51.04266E-03,-233.16579E-03,+3.03616801E+00
-852.53000E-03,+1.74654533E+00,-791.40E-06,-233.16579E-03,+3.16179615E+00
-852.49000E-03,+2.80182171E+00,-51.04266E-03,-233.16579E-03,+3.11154489E+00
-852.45000E-03,+2.80182171E+00,-126.41954E-03,-107.53764E-03,+3.03616801E+00
-852.41000E-03,+1.04302771E+00,-126.41954E-03,-32.16076E-03,+3.16179615E+00
-852.37000E-03,+1.74654533E+00,-791.40E-06,-157.78890E-03,+3.11154489E+00
-852.33000E-03,+2.80182171E+00,-51.04266E-03,-107.53764E-03,+3.16179615E+00
-852.29000E-03,+1.04302771E+00,+2.00925888E+00,-157.78890E-03,+3.11154489E+00
-852.25000E-03,+1.74654533E+00,+3.29066591E+00,-107.53764E-03,+3.03616801E+00
-852.21000E-03,+2.80182171E+00,+3.29066591E+00,-32.16076E-03,+3.03616801E+00
-852.17000E-03,+1.04302771E+00,+3.29066591E+00,-157.78890E-03,+3.03616801E+00
-852.13000E-03,+1.74654533E+00,+3.29066591E+00,-233.16579E-03,+3.03616801E+00
-852.09000E-03,+2.80182171E+00,+3.29066591E+00,-107.53764E-03,+3.16179615E+00
-852.05000E-03,+1.04302771E+00,+3.29066591E+00,-157.78890E-03,+3.11154489E+00
-852.01000E-03,+1.87217347E+00,+3.29066591E+00,-233.16579E-03,+3.03616801E+00
-851.97000E-03,+2.87719859E+00,+3.29066591E+00,-233.16579E-03,+3.16179615E+00
-851.93000E-03,+2.80182171E+00,+3.29066591E+00,-233.16579E-03,+3.11154489E+00
-851.89000E-03,+2.80182171E+00,+3.29066591E+00,-233.16579E-03,+3.03616801E+00
-851.85000E-03,+1.04302771E+00,+3.29066591E+00,-233.16579E-03,+1.02611773E+00
-851.81000E-03,-12.24867E-03,+3.29066591E+00,-107.53764E-03,-179.91242E-03
-851.77000E-03,+1.74654533E+00,+3.41629405E+00,-32.16076E-03,-179.91242E-03
-851.73000E-03,+1.04302771E+00,+3.36604279E+00,-157.78890E-03,-179.91242E-03
-851.69000E-03,-12.24867E-03,+3.29066591E+00,-233.16579E-03,-179.91242E-03
-851.65000E-03,+1.74654533E+00,+3.29066591E+00,-233.16579E-03,-179.91242E-03
-851.61000E-03,+917.39957E-03,+3.29066591E+00,-233.16579E-03,-179.91242E-03
-851.57000E-03,+1.67116844E+00,+3.29066591E+00,-233.16579E-03,-179.91242E-03
-851.53000E-03,+2.80182171E+00,+3.29066591E+00,-233.16579E-03,-179.91242E-03
-851.49000E-03,+1.04302771E+00,+3.29066591E+00,-233.16579E-03,-179.91242E-03
-851.45000E-03,-12.24867E-03,+3.29066591E+00,-233.16579E-03,-179.91242E-03
-851.41000E-03,-12.24867E-03,+3.29066591E+00,-233.16579E-03,-179.91242E-03
-851.37000E-03,-12.24867E-03,+3.29066591E+00,+1.90251264E+00,-179.91242E-03
-851.33000E-03,+1.74654533E+00,+3.29066591E+00,+3.18391967E+00,-179.91242E-03
-851.29000E-03,+917.39957E-03,+3.29066591E+00,+3.18391967E+00,-179.91242E-03
-851.25000E-03,-87.62555E-03,+3.29066591E+00,+3.18391967E+00,-179.91242E-03
-851.21000E-03,+1.74654533E+00,+3.29066591E+00,+3.18391967E+00,-179.91242E-03
-851.17000E-03,+1.04302771E+00,+3.29066591E+00,+3.18391967E+00,-179.91242E-03
-851.13000E-03,+1.74654533E+00,+3.29066591E+00,+3.18391967E+00,-179.91242E-03
-851.09000E-03,+2.80182171E+00,+3.29066591E+00,+3.30954781E+00,-179.91242E-03
-851.05000E-03,+2.80182171E+00,+3.29066591E+00,+3.25929655E+00,-305.54056E-03
-851.01000E-03,+2.80182171E+00,+3.29066591E+00,+3.18391967E+00,-255.28930E-03
-850.97000E-03,+2.80182171E+00,+3.29066591E+00,+3.18391967E+00,-179.91242E-03
-850.93000E-03,+917.39957E-03,+3.29066591E+00,+3.18391967E+00,-179.91242E-03
-850.89000E-03,+1.67116844E+00,+3.29066591E+00,+3.18391967E+00,-179.91242E-03
-850.85000E-03,+2.80182171E+00,+1.15498749E+00,+3.18391967E+00,-179.91242E-03
-850.81000E-03,+1.04302771E+00,-126.41954E-03,+3.18391967E+00,-179.91242E-03
-850.77000E-03,+1.74654533E+00,-126.41954E-03,+3.18391967E+00,-179.91242E-03
-850.73000E-03,+1.04302771E+00,-126.41954E-03,+3.18391967E+00,-179.91242E-03
-850.69000E-03,-12.24867E-03,-126.41954E-03,+3.18391967E+00,-179.91242E-03
-850.65000E-03,+1.74654533E+00,-791.40E-06,+3.18391967E+00,-179.91242E-03
-850.61000E-03,+2.80182171E+00,-51.04266E-03,+3.18391967E+00,-179.91242E-03
-850.57000E-03,+1.04302771E+00,-126.41954E-03,+3.18391967E+00,-179.91242E-03
-850.53000E-03,+1.74654533E+00,-126.41954E-03,+3.18391967E+00,-179.91242E-03
-850.49000E-03,+2.80182171E+00,-126.41954E-03,+3.18391967E+00,-179.91242E-03
-850.45000E-03,+2.80182171E+00,-126.41954E-03,+3.30954781E+00,+1.95576600E+00
-850.41000E-03,+917.39957E-03,-126.41954E-03,+3.25929655E+00,+3.23717304E+00
-850.37000E-03,-87.62555E-03,-791.40E-06,+3.18391967E+00,+3.23717304E+00
-850.33000E-03,+1.74654533E+00,+74.58548E-03,+3.18391967E+00,+3.11154489E+00
-850.29000E-03,+917.39957E-03,-51.04266E-03,+3.18391967E+00,+3.16179615E+00
-850.25000E-03,+1.67116844E+00,-791.40E-06,+3.18391967E+00,+3.23717304E+00
-850.21000E-03,+2.80182171E+00,-51.04266E-03,+3.18391967E+00,+3.23717304E+00
